smiles,qed,logp,tpsa,sas
CC(C)Oc1ccccc1N1CCN(CCCCCn2ncc(N3CCN(C(=O)c4ccco4)CC3)c(Cl)c2=O)CC1,0.3040355654716797,4.231800000000004,87.28999999999999,2.757009219821308
COc1ccc(S(=O)(=O)N2CCC(C(=O)NC(C)C(=O)N3CCCC3)CC2)cc1,0.7423209634702217,1.2230000000000003,96.02,2.4768979069705
Cc1cc(Oc2cc(N=C(O)C3CC3)ncn2)ccc1NC(O)=Nc1ccc(Cl)c(C(C)(F)F)c1,0.2372015537793894,6.998020000000003,112.22,3.34337036730955
O=C(OCc1ccccc1)C1(c2ccccc2)N=C(c2ccccc2)N(Cc2ccccc2)C1c1ccccc1,0.2004486882523661,7.329200000000006,41.9,3.2181930775221748
O=C(O)CC(NC(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)CF,0.5014808917208298,2.022199999999999,121.8,2.843461515177104
CC1(C)CCCN(CCCCC2CCc3ccccc32)C1,0.6874514256316516,5.0087000000000055,3.24,2.7705015463326124
Cc1ccc([N+](=O)[O-])c(NCCC(N)C(=O)O)c1,0.5159676707458949,1.1171199999999997,118.49,2.617867535372813
NC(CC(=O)N1CCN(Cc2ccccc2Cl)C(=O)C1)Cc1cc(F)c(F)cc1F,0.7037414828357356,2.888200000000001,66.64000000000001,2.922747817281275
N=C(O)CN1CCC(c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1,0.2378592576847323,5.025270000000004,81.46000000000001,3.701367009639207
CCCC(=O)c1cnc2c(OC)cccc2c1Nc1ccc(N(C)C)cc1C,0.5630101646200111,5.344220000000005,54.46,2.364648964781006
COc1ccc(N2CCN(C(=O)c3ccc(Cn4c(=S)[nH]c5ccc(N6CCOCC6)cc5c4=O)cc3)CC2)cc1,0.351563775426093,3.914990000000003,83.03999999999999,2.5081523991489245
Cc1cc2n(n1)CCN(c1nc(N)nc3c1CCNCC3)C2,0.7862133729519624,0.2721200000000006,84.89,3.0037848956482947
O=C(Nc1cc2c3c(c1)CC(=O)N3CCC2)c1ccc(F)cc1,0.9269763131357596,2.9133000000000013,49.41,2.166609703043763
O=C(O)c1cc2cc(N(CCCl)CCCl)ccc2[nH]1,0.8058736250019618,3.150100000000001,56.33,2.564884357167477
COc1ccc(-c2cc(C3CCN(c4nc(N)c5cc(OC)c(OC)cc5n4)CC3)n[nH]2)cc1OC,0.3955540650736024,4.020500000000003,120.64,2.714830149045081
N#CCCN(C(=O)COC(=O)c1cc2ccccc2oc1=O)c1ccccc1,0.4842909227840329,2.8966800000000017,100.61,2.257538890816509
CCOc1ccc(C(=O)C(C)OC(=O)c2nc(Cl)ccc2Cl)cc1,0.4340756652017613,4.215300000000004,65.49000000000001,2.5141918189653207
CCc1ccc(C(OCCc2ccc(OC)cc2)(c2ccc(CC)cc2)C(Oc2nc(C)cc(OC)n2)C(=O)O)cc1,0.1982154817595307,5.962120000000006,100.0,3.2607875128447645
Cc1cccc(CS(=O)(=O)NCc2ccc(N3CCCC3)cc2)c1,0.8752636309052049,3.2148200000000022,49.41,1.9503277872676108
COc1cc2oc(=O)ccc2cc1-c1c(OC(C)C)cc(OC(C)C)c2c(=O)cc(-c3ccc(OC(C)C)cc3)oc12,0.1671378248568243,7.603600000000007,97.34,2.978803918828593
O=C1NCc2[nH]c(-c3ccncc3)cc21,0.7272952759585551,1.3200999999999998,57.78,2.6632918600626585
CC1CCc2c(sc(NC(=O)c3ccccc3C(=O)O)c2C#N)C1,0.8912732629280197,3.6950800000000017,90.19,2.648749192934636
CC(O)(CSc1cccs1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,0.7584532086084901,4.120380000000002,73.12,3.1994993297204357
CCOCC1(C(CCc2ccccc2)NC(=O)C(CC(C)C)NC(=O)OCc2ccccc2)OOC2(O1)C1CC3CC(C1)CC2C3,0.234904866093948,6.308700000000006,104.35000000000002,5.705690036402862
CCN(CC)c1ccc2c(Nc3ccccc3)c(C=O)c(=O)oc2c1,0.5399124388283306,4.195300000000003,62.55,2.451447985905787
CCCCN(CC)c1nc(C)nc2c1NCCN2c1ccc(C(C)=O)cc1C,0.71338708286418,4.486040000000004,61.36000000000001,2.792559023952604
O=C(C=Cc1ccc(F)cc1)NC(CO)C(=O)NCC(=O)NC(CO)C(=O)NC1CCCCC1,0.2323513862870395,-0.6417999999999975,156.86,3.1165841252737234
N#CC1=C(N)N(Cc2ccccc2)C(NCc2ccccc2)=C([N+](=O)[O-])C12C(=O)Nc1ccc(F)cc12,0.3510205752945963,3.460880000000002,137.32,3.891705064480393
CCCCc1ccc(NC(=O)CSc2nc3c(c(=O)n2C)SC(C)C3)cc1,0.5612247204295625,3.8904000000000014,63.99,2.87916020684645
Clc1ccc2c(c1)SC(CN1CCOCC1)C2OCc1ccsc1Cl,0.6746393989853688,5.119300000000004,21.700000000000003,3.81639025482958
COc1ccc(C(=C(CCNC(=O)C(=O)N2CCCC2)c2ccccc2)c2ccccc2)cc1,0.4127980069389201,4.783000000000004,58.64,2.2786384350803583
COc1ccc(C(=O)CSc2nnc(CNc3ccc(C)cc3C)o2)cc1,0.4593240751286504,4.282140000000004,77.25,2.168232055744115
O=C(CSc1nnc(-c2cccnc2)n1Cc1ccco1)Nc1cccc(O)c1,0.4522016251849037,3.417800000000001,106.07,2.286965012018964
COC(=O)C1(c2ccc(O)c(F)c2)Nc2ccccc2-c2ccnc3[nH]cc1c23,0.4525572547844725,3.9167000000000014,87.24000000000001,3.4945650267315944
O=C(NC1CCC1)C1CCOC2CCN(CCc3ccccc3)CC21,0.8943144209201661,2.6248,41.57,3.3223144907656232
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,0.4463022155808513,1.7928799999999991,100.88,3.180126788328127
CCN1N=C(C(=O)N2CCCC(c3noc(C)n3)C2)CCC1=O,0.8310999742468377,1.0823199999999995,91.9,3.333545565786684
Nc1nc2nc(C(=O)NCc3c[nH]nn3)cnc2c(=O)[nH]1,0.4434839159963277,-1.6566000000000003,168.22,3.2751436204321696
CC(=O)N1CCC(c2nccnc2CNC(=O)c2cc[nH]n2)CC1,0.8659451228228549,0.8555999999999996,103.87,2.9646287906120925
CCCCCCCC(C(=O)CS)C(=O)NC(CC(C)C)C(=O)NCCN1CCOCC1,0.1882443358856986,2.441300000000001,87.74,3.3395109507455434
CCn1nc(-c2cccc(Cl)c2)nc2c(=O)n(C)c(=O)nc1-2,0.7084366324938064,1.1770999999999998,82.67,2.567948830074526
COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)c1cccc(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)OC)n1,0.1890963832174886,3.072400000000001,155.26999999999998,3.331669472700788
O=c1[nH]c(=O)n(CC=CCCP(=O)(O)O)cc1Cl,0.5343826756214607,0.3139999999999997,112.39,3.2199923490688374
COc1c(NC(C)=O)cc(C)cc1NC(C)=O,0.8420906897822291,1.92042,67.43,1.961426581840556
O=C(Nc1ccn(-c2ccccc2F)n1)C1CCC(Oc2cc(Cl)ccn2)CC1,0.6601209057782278,4.636100000000003,69.04,2.524022064378368
C#CC1(O)C(COP(=O)(O)OCC2OC(n3cc(F)c(=O)[nH]c3=O)CC2O)OC(n2ccc(N)nc2=O)C1O,0.1349250696926167,-3.0805999999999965,250.68,5.112489268030205
O=C(NCC1CN(c2ccc(-n3cc4cccnc4c3)c(F)c2)C(=O)O1)C1CC1,0.7218078072892992,3.016000000000001,76.46000000000001,3.112399503098601
COc1ccc(OC)c(C2=CC(=O)CC(c3ccc(F)cc3)C2)c1,0.8366018504096133,4.373000000000004,35.53,2.6437788613347166
CC(C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O)n1nnc2ccccc2c1=O,0.4471433672016104,1.6458999999999997,129.97,2.9827398424405285
CCON=C(CCN1CCN(c2ncccn2)CC1)c1ccccc1,0.5727486326440443,2.4295,53.85,2.3658788869042926
Cc1ccc(C2(C)SCC(=O)N2NC(=O)C(C)Oc2cc(Cl)c(Cl)cc2Cl)cc1,0.6062850118672218,5.202020000000004,58.64,3.6022382654466
CC(C)(Cc1ccc(Oc2ccc(C(N)=O)cn2)cc1)NCC(O)COc1cccc2c1C(C)(C)C(=O)N2,0.3047597200153444,3.5531000000000024,135.8,3.3242103005057477
COC(=O)C(=NN)C(C(=O)C(=O)Nc1cccc([N+](=O)[O-])c1)c1nc2ccc(C(=O)c3ccccc3)cc2nc1O,0.051623788187417,2.2537000000000016,217.07,3.545334318773756
CNC(C)C(O)=Nc1ccc(-c2c(-c3ccncc3)nc3cc(C)ccn23)c(C#Cc2ccc3c(c2)OCC(=O)N3C)n1,0.1781580135815031,4.717620000000004,117.24,4.021394212929397
COc1ccc(S(=O)(=O)NCCSC2c3ccccc3COc3ccc(C(=O)O)cc32)cc1OC,0.4100587494553166,4.095500000000003,111.16000000000004,3.0429150358065886
CC(C)(C)c1ccc(CC(=O)N2CCC2(C)C(=O)NS(=O)(=O)c2cccc(F)c2)cc1,0.7648228162199603,3.1618000000000013,83.55000000000001,2.947755675620657
C=CCc1cccc(OCCCC)c1O,0.5713140019805911,3.299600000000002,29.46,2.063394657265455
Cc1sc2ccccc2[n+]1CCC[n+]1c(C)sc2ccccc21,0.4865957448167695,4.398140000000004,7.76,2.9392290955915144
CC(CN(C)C)Oc1ccc(C(=O)C2C(c3ccccc3)C(c3ccccc3)NC23C(=O)Nc2ccccc23)cc1,0.2744186579067014,5.7903000000000056,70.67,4.372301067572298
CN(C)CCC(NS(=O)(=O)c1ccc2ccccc2c1)c1ccc(Cl)cc1,0.6340966733898892,4.464500000000004,49.41,2.5046326764820765
COc1ccccc1C(=O)Nc1c(C(=O)N(C)Cc2ccccc2)sc2nc(C)c(Cl)c(C)c12,0.352031547967442,6.099640000000005,71.53,2.460445221977672
O=C(c1cccnc1)N1CCc2nc(-c3cc4cc(F)ccc4[nH]c3=O)[nH]c2C1,0.5510541540042247,2.6508000000000003,94.74,2.6976165698728742
CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,0.3344240522783403,2.3388,56.790000000000006,4.040037135277397
FC(F)(F)c1ccc(-c2cccn3nc(Nc4cnn(CCN5CCCC5)c4)nc23)cc1,0.4790485927843581,4.451000000000003,63.28,2.6343781195671525
CCN1CCN(C2(C(=O)N3CC(S(=O)(=O)c4ccccc4Cl)CC3C(=O)NC3(C#N)CC3)CC2)CC1,0.5635895084232607,1.425680000000001,113.82,3.8605753502639537
O=C(COc1cccc2[nH]cc(S(=O)(=O)c3ccc(F)cc3F)c12)NS(=O)(=O)c1cc(Cl)c(Cl)s1,0.3095252402320619,4.531100000000001,122.4,2.9515669474047126
CC(NC(=O)c1cc(OCC(=O)NCCCCCN)cc(OS(=O)(=O)Cc2ccccc2)c1)c1ccccc1,0.1927424582662072,3.710400000000004,136.82,2.89373626480414
COc1cc(C=O)cc(Cl)c1OCc1ccc(C)cc1,0.7794413987014475,4.048520000000003,35.53,1.8460820041826465
C=C1C(=O)OC2C1CCC(C)C1(O)C(n3cc(COc4ccc(C)cc4)nn3)CC(=O)C21C,0.5630058250744112,2.9445200000000016,103.54,4.569666759665353
COc1cccc(OC)c1C1CCCCC(=O)N1Cc1ccnc(-c2ccccc2)c1,0.5391336810124178,5.409700000000005,51.66,2.7079898514448324
Cc1cn(Cc2cn(CCCC(F)(F)P(=O)(O)O)nn2)c(=O)[nH]c1=O,0.5762350101682817,0.0355199999999999,143.1,3.107506115625553
CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(CCl)c2)C(C)(C)C)cc1,0.6008145201977787,4.8819200000000045,49.41,2.3756115255893384
CN(C)CCNC(=O)c1cccc2c1Oc1ccccc1O2,0.8044383542056656,2.876000000000001,50.80000000000001,2.273615664879065
O=C1CCC2(CCNCC2)CN1Cc1nnc2ccccn12,0.9055474264549366,1.2214999999999994,62.53,3.2418865464493107
CCCN(CCCCn1ccc2ccc(F)cc21)C1COc2c(F)ccc(C(N)=O)c2C1,0.497099466535396,4.514300000000003,60.49,3.256549006045643
NC(CC(=O)N1CCSC1)Cc1ccccc1C(F)(F)F,0.9276712641167087,2.4982000000000006,46.330000000000005,2.985896823977523
C=CCn1cnc2c(SCCCCCCCCCC)ncnc21,0.2304893990752228,5.245100000000004,43.6,2.566126914190825
COc1ccc(OC)c(CCNc2ncnc3onc(-c4ccc(Cl)cc4)c23)c1,0.4759593390709343,4.610000000000004,82.3,2.360703383059688
CCCc1nc2nc(C)c(NS(=O)(=O)c3ccc(F)cc3)c(O)n2n1,0.7159072556531505,2.03072,109.48,2.607302741193365
Cc1noc(-c2ccccc2)c1C(=O)NC(C(=O)c1ccc(C#N)cc1)C(C)C,0.6408283913972144,4.1590000000000025,95.99,2.761497906970497
CCN1CC(C(=O)N2CC(C)C(O)(c3ccc(F)cc3F)C(C)C2)C(c2ccc(F)cc2F)C1,0.6675993155448863,4.280500000000004,43.78,4.015713753513584
O=C(Nc1ccccc1)C1CCCN(C(=O)c2ccc(F)cc2)C1,0.9405256715137662,3.316600000000002,49.41,2.0887084501602136
CCCC=CCC=CCCCCCCCC1=C(O)C(=O)C=C(OC)C1=O,0.2669754914680736,5.513900000000005,63.6,2.9675892365658747
COCCNC(=O)CSc1nnc(CCCN2C(=O)c3cccc4cccc(c34)C2=O)n1-c1ccccc1,0.1800572603416,3.5040000000000022,106.42,2.499764778075635
COc1ccc2[nH]cc(CCn3cc(N=C(O)c4ncoc4-c4cccc(C)c4)cn3)c2c1,0.2664688883484594,5.215420000000004,101.46,3.0360982569365813
CC(CCC(=O)N1CCN(Cc2ccccc2)CC1)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,0.4381444579093371,6.7669000000000095,43.78,4.16740652325811
O=C(O)CCCCCc1sccc1CCCc1ccccc1,0.6183396615407878,5.110900000000004,37.3,2.1398930687252182
COc1c(O)cccc1C=O,0.6477438574453785,1.2133,46.53,2.141684951681844
O=C(O)C=Cc1ccc(C(=C(c2ccccc2)C2CCC2)c2ccc3[nH]ncc3c2)cc1,0.2793527872285707,6.4199000000000055,65.97999999999999,2.5981711716763325
O=c1cnc(-c2ccccc2)c(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)[nH]1,0.3878622551619784,4.584000000000002,86.78,2.5064708975619947
O=C(c1ccco1)N1CCC2OC(COCC3CCOCC3)CCC21,0.8172456052636078,2.484900000000001,61.140000000000015,3.653946151404132
O=C(CCc1cnnn1-c1ccccc1)c1ccc(Cl)cc1,0.674417236977783,3.736200000000003,47.78,2.1050029244944497
O=C1C=CC(=O)c2c(OCc3ccccc3)cccc21,0.854606583618993,3.200800000000002,43.370000000000005,1.9744783948609328
Cc1ccc(OC2=C(Cl)C(=O)c3ccccc3C2=O)cc1,0.8441910691209839,3.9034200000000014,43.370000000000005,2.081894207133603
Cn1c(-c2ccccc2Cl)nc2cc(C(=O)NCC3(CO)CC3)cnc21,0.7233385690455096,2.7910000000000013,80.04,2.541159942572195
CCc1ccc(C(NC(=O)CCS(C)(=O)=O)C(C)(C)C)o1,0.8746921784191212,2.4801,76.38,3.1061861319109694
Cc1ccc(C2=C(CC(=O)O)C(c3cccs3)NC(S)=N2)cc1,0.7379184138147522,3.872620000000002,61.69,3.4553874592778087
Cc1c(Cl)c([N+](=O)[O-])nn1CC(=O)NC(C)C1CC2CCC1C2,0.6587297231605164,2.694020000000001,90.06,4.464967230567414
COc1cc(NC(=O)c2cc3cc([N+](=O)[O-])ccc3[nH]2)cc(OC)c1OC,0.5069870848496189,3.3542000000000014,115.72,2.2013382695303285
COc1ccccc1CCC(C)(C)NC(=O)CC(CCc1ccccc1)Nc1ccc(C#N)c2ccccc12,0.2102893013099503,7.051080000000007,74.15,3.068145033737909
COc1ccc(-c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4n3C)cc2)cc1,0.3217298770191557,5.667200000000006,66.24000000000001,2.265855468475044
COc1cc(Cn2c(N)nc3cc(-c4cnn(C)c4)cnc32)ccc1OCc1ccc(C(F)(F)C(F)(F)F)cc1,0.2456605888016791,5.704000000000004,93.01000000000002,2.899895475641429
Cc1cccc(NC(=O)c2cc([N+](=O)[O-])ccc2N2CCN(C)CC2)c1,0.6745812854394886,2.907320000000001,78.71999999999998,1.9767584673351024
CC1=C2OC=C(C#N)c3ccc(C)c(c32)C(=O)C1=O,0.6637795165043274,2.3861000000000008,67.16,3.4156101861280685
Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCN3CCCC3)[nH]c3ccc(Br)cc23)c1,0.5629193380678666,4.163140000000003,82.27000000000001,2.67775535141951
CC(O)(CSc1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,0.584982091081465,4.197980000000002,73.12,2.94911712548657
CN(Cc1ccc(C2=NCCN2)cc1)C(=O)COCCN(C)S(=O)(=O)c1ccc(OC(F)(F)F)cc1,0.4493288934865987,2.230700000000001,100.54,2.749993263309456
Cc1ccc2nnn(CCCCn3ccnc3)c(=O)c2c1,0.6694120166654945,1.7768199999999998,65.6,2.2991550958420053
CN(C)C=NNC(=O)c1ccc(Cl)cc1,0.4823102721056845,1.5746999999999995,44.7,2.0590685784662064
Cc1cc(C)c(CNC(=O)NCC2COc3ccccc3C2)c(=O)[nH]1,0.7957113579183593,2.04224,83.22,2.917689518363608
CCCc1cc(=O)oc2c(CN(CC)CC)c(O)c(Cl)cc12,0.8178604230099781,3.9463000000000026,53.68000000000001,2.5567202802636797
CC(C)C(NS(=O)(=O)c1cnccc1NC(CO)Cc1ccccc1)C(=O)N1CCC(CCF)CC1,0.3968068100274636,2.9982000000000006,111.63,3.447417612951761
Cc1cc(OCc2ccccc2)cc(C)c1C=CC1CC(O)CC(=O)O1,0.8277000425252955,3.9621400000000033,55.760000000000005,3.2011566321732143
COc1ccccc1CC(=O)N1CCN(CCCc2ccccc2)CC1,0.7678783013807159,3.014700000000002,32.78,1.794251959099288
CCCCCCCCCCC=CC=Cc1cc(=O)c2ccccc2n1C,0.3284312512276223,6.638700000000008,22.0,2.535585797155969
C=CCN1CCC23c4c5ccc(O)c4OC2C2(OC)C=CC3(CC2C(C)(C)O)C1C5,0.7490593735534834,2.9396000000000013,62.16000000000001,6.5260152600218415
Cc1cc(NC(=O)NCc2ccc(C(F)(F)F)nc2N2CCC(C)CC2)ccc1CNS(C)(=O)=O,0.5191202437876152,4.016020000000003,103.43,2.654399639712405
CC(CN(C)Cc1ccccc1)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,0.6279654399503375,4.005700000000003,71.26,2.7630793014597472
Cc1nnc(NC(=O)NCCN(C(=O)OC(C)(C)C)C2CC2)s1,0.8568611782316856,2.36752,96.45,2.499310988854728
CCC(O)CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21,0.5947500995429601,3.341400000000001,85.43,3.556887607185896
Cc1ccc(-c2cc(=O)cc(N3CCOCC3)o2)c2ccccc12,0.7230683997300656,3.6050200000000014,42.68000000000001,2.4339301666273823
O=S(=O)(Nc1ncccn1)c1ccc(Nc2ccnc3cc(C(F)(F)F)ccc23)cc1,0.466547497846463,4.588000000000003,96.87,2.355139892413586
CCCCCCC1C(=O)NC(C(=O)NCCCn2ccnc2)Cc2ccc(cc2)OCCCC1C(=O)NO,0.2016305125883473,2.9977,134.58,5.114580466702046
CC(C)c1ccc2nc3sc(C(=O)N4CCc5ccccc5C4)c(N)c3cc2c1,0.49223251680839,5.353600000000004,59.22,2.436603939130123
CC(=NNC(=O)c1ccc(F)cc1)c1cccc(NC(=O)c2cccc(F)c2)c1,0.4991498326668575,4.371100000000003,70.56,1.9254889365306076
CCC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OCCCc1cc(OC)ccc1OC,0.3187492469509376,3.5660000000000025,82.14000000000001,2.8983119328927973
CCC(C(=O)NCCCN1CCN(CCCNC(=O)C(CC)c2ccccc2)CC1)c1ccccc1,0.3913925597980091,4.004200000000004,64.68,3.0071010361165627
COc1ccc2nc(Oc3ccc(F)cc3)c(C3C(C#N)=C(N)OC4=C3C(=O)CCC4)cc2c1,0.5880175478004116,4.989580000000004,107.46,3.2464644964113685
COc1ccccc1N(C(=O)C(C)OC)C1CCN(CCc2ccccc2)CC1C,0.6593065852146277,4.016200000000003,42.01,3.3604106723144644
c1ccc(-n2cc(-c3ccnc4c3CCC4)cn2)cc1,0.7073298418294584,3.423000000000002,30.71,2.2638357953914383
Cc1[nH]nc2c1C(c1ccccc1F)c1c(nc3c(c1N)CCCC3)O2,0.5439182599992394,3.999120000000002,76.82000000000001,3.3649048680753264
CC(NC(=O)C1(C)COC(c2cn(C)c3cc(Cl)cc(O)c23)=N1)C(=O)NC(CO)C(=O)O,0.3871748157929757,0.139199999999999,162.48,4.106281301050396
C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)O)C1C=Cc1cc(C(=O)[O-])c[n+](CCO)c1,0.1330619488110945,-3.097199999999993,210.15,5.393569589068054
CCCCCCCCn1c(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)nc2ccccc21,0.2031250617638841,6.206100000000007,83.60000000000001,2.7297431200120243
Cc1ccc(N(C)S(=O)(=O)c2ccc3c(c2)C(C)(C)C(=O)N3C)cc1C,0.8298411322439841,3.3825400000000023,57.690000000000005,2.3719492219051315
Cc1cccc(OCC2CC3CCC2N3C(=O)c2ccccc2-c2nc(C)no2)n1,0.6430154931068311,3.820540000000003,81.35000000000001,4.334820479520314
Cc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1[N+](=O)[O-],0.6097705243039148,0.8393200000000001,83.76,1.9848670774427184
Fc1ccc(C2(NCC3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)COC2)cc1,0.5163300618793608,3.533800000000002,80.13000000000001,3.312543940288789
CC(=O)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,0.8024885055480497,4.500500000000004,23.550000000000004,2.688279860410738
COc1ccccc1-c1cncc2cc(S(=O)(=O)Nc3ccncn3)ccc12,0.5586073254890187,3.5012000000000016,94.07,2.3648212198763385
